id,title,description,poster_pre_url,poster_url,backdrop_url,rate
305,Короткий монтаж,"Философская и сюрреалистическая история о жизни людей в современном Лос-Анджелесе. В иронической манере показана жизнь нескольких семей, судьбы которых тесно переплетены по воле случайных обстоятельств. 
Пока городские службы борются с нашествием саранчи на Лос-Анджелес, его жители работают и развлекаются, встречаются и расстаются, изменяют и влюбляются. В суете привычной жизни им не хватает времени, чтобы остановиться и задуматься о подлинных ценностях.",https://image.openmoviedb.com/kinopoisk-images/1600647/5fa9c20b-80f6-4edd-aee8-2938ceaa6a7e/x1000,https://image.openmoviedb.com/kinopoisk-images/1600647/5fa9c20b-80f6-4edd-aee8-2938ceaa6a7e/orig,"",7.444499969482422
306,Тони Эрдманн,"Бывший учитель музыки, весельчак и выдумщик Винфред решает наладить отношения с дочерью, успешным бизнес-консультантом одной из престижных корпораций. Чтобы завладеть ее вниманием, он выдает себя за эксцентричного бизнесмена Тони Эрдманна. Своими уморительными и шокирующими выходками он надеется изменить ее представление о жизни и завоевать место в ее сердце.",https://image.openmoviedb.com/kinopoisk-images/1600647/62b1d99b-fd80-42a2-962e-566e36523769/x1000,https://image.openmoviedb.com/kinopoisk-images/1600647/62b1d99b-fd80-42a2-962e-566e36523769/orig,https://image.openmoviedb.com/kinopoisk-ott-images/239697/2a000001616cece84eff60d3681f47888a2e/orig,7.06350040435791
307,Гигант,"Техасский фермер Бик Бенедикт отправляется в Мэрилэнд за призовым жеребцом. Там он встречает женщину своей мечты Лесли и женится на ней. Молодая пара возвращается на свое ранчо, где Лесли предстоит приспособиться к жизни в изменившихся условиях.

Новая хозяйка ранчо разбивает сердце Джетта Ринка, нефтяного магната. Разгорается, и без того острое, соперничество между двумя техасскими семьями.",https://image.openmoviedb.com/kinopoisk-images/1704946/04066855-dfcc-4f2c-83c8-84e03ec2acf8/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/04066855-dfcc-4f2c-83c8-84e03ec2acf8/orig,"",7.543000221252441
308,Люди-кошки,"Молодой инженер Оливер Рид в зоопарке возле клетки с черным леопардом знакомится с удивительно красивой девушкой, эмигранткой из Сербии Иреной Дубровной. У них завязывается роман, затем они женятся. Но Ирена боится, что ее близость с Оливером может разбудить древнее проклятие ее рода — во время турецкой оккупации жители ее родной деревни обратилась к дьяволу и приобрели способность в минуты ярости и страсти превращаться в огромных кошек.",https://image.openmoviedb.com/kinopoisk-images/1946459/e0a8be71-86ac-4165-be67-5aaabfc6666c/x1000,https://image.openmoviedb.com/kinopoisk-images/1946459/e0a8be71-86ac-4165-be67-5aaabfc6666c/orig,"",6.982500076293945
309,Больше чем жизнь,"Эд Эвери - перегруженный работой и неудовлетворенный своей жизнью школьный учитель из пригорода. По предписанию врачей, диагностировавших у него редкое заболевание артерий, Эд начинает принимать экспериментальный препарат «кортизон», передозировка которого воздействует на его психику и поведение. Наркотик служит катализатором для проявления ранее подавляемых фрустраций и маний. Презирая свою «мелкую домашнюю жизнь», Эд терроризирует любящую жену и сына, жизнь которого оказывается в смертельной опасности.",https://image.openmoviedb.com/kinopoisk-images/10671298/3380b4bf-6388-4fec-b9d7-580da77b1f15/x1000,https://image.openmoviedb.com/kinopoisk-images/10671298/3380b4bf-6388-4fec-b9d7-580da77b1f15/orig,"",7.256500244140625
310,Объезд,"Эл Робертс отправляется автостопом в Лос-Анджелес к своей девушке. Внезапно он обнаруживает, что мужчина подвозивший его, мертв. Он решает спрятать тело и выдать себя за владельца машины. На заправке он знакомится с Верой, которая раскрывает обман и принимается шантажировать Эла.",https://image.openmoviedb.com/kinopoisk-images/4303601/bfe94da5-93d5-4bec-880f-40712d094da3/x1000,https://image.openmoviedb.com/kinopoisk-images/4303601/bfe94da5-93d5-4bec-880f-40712d094da3/orig,https://image.openmoviedb.com/kinopoisk-ott-images/239697/2a0000018273224529eea4c692ad15ba6bfb/orig,7.188000202178955
311,Певец джаза,"Кастор в синагоге надеется, что сын пойдет по его стопам, но у того на уме только шоу-бизнес, поэтому он порывает с отцом и едет в Нью-Йорк, чтобы стать певцом джаза.",https://image.openmoviedb.com/kinopoisk-images/1629390/d65bbfbc-4536-48ec-8cd5-c6408a687630/x1000,https://image.openmoviedb.com/kinopoisk-images/1629390/d65bbfbc-4536-48ec-8cd5-c6408a687630/orig,"",6.5929999351501465
312,Дни жатвы,"Тысячи искателей лучшей доли прибывают в начале столетия на плодородные земли Техаса, где уродился невиданный урожай. Среди переселенцев и двое любовников, выдающих себя за брата и сестру. А когда фермер влюбляется в эту красивую женщину, то любовники решают затеять с ним рискованную игру...",https://image.openmoviedb.com/kinopoisk-images/1946459/27975ed0-f991-441d-8ce6-1b82d65c3184/x1000,https://image.openmoviedb.com/kinopoisk-images/1946459/27975ed0-f991-441d-8ce6-1b82d65c3184/orig,"",7.5625
313,Марни,"Героиня фильма Марни Эдгар устраивается на работу в различные фирмы под чужим именем и, проработав некоторое время, исчезает с деньгами компаний, не оставляя никаких следов. Она неуловима, так как постоянно меняет не только имена, но и внешность. Марк Ратлэнд, деловой партнер одной из бывших жертв Марни, разоблачает ее, когда она устраивается к нему на работу. Но вместо того, чтобы сдать Марни полиции, Марк шантажом заставляет ее выйти за него замуж. Он узнает о глубоко сидящем в ней страхе перед мужчинами, сексом, грозами и красным цветом...",https://image.openmoviedb.com/kinopoisk-images/1773646/eaf371c4-a27d-45ea-a4f6-48c2d3c7a76c/x1000,https://image.openmoviedb.com/kinopoisk-images/1773646/eaf371c4-a27d-45ea-a4f6-48c2d3c7a76c/orig,https://image.openmoviedb.com/kinopoisk-ott-images/200035/2a0000016f8ea04f38da6c92333db09ef446/orig,7.296000003814697
321,Вечер в опере,"Ловкач Отис Дрифтвуд придумал способ прикарманить денежки богатой вдовы, делами которой он управлял. Вдовушка спала и видела, как бы пробиться в высшее общество и Отис подговорил её вложить круглую сумму в нью-йоркскую оперу. Вместо прославленного тенора Ласпари Отис нанял певца из хора, а остальное присвоил. Певец оказался действительно хорош и за 10 долларов отработал на всю тысячу, а заодно покорил сердце любимой хористки.",https://image.openmoviedb.com/kinopoisk-images/1773646/fa51a908-1b45-450a-a9d2-a4204f66cdab/x1000,https://image.openmoviedb.com/kinopoisk-images/1773646/fa51a908-1b45-450a-a9d2-a4204f66cdab/orig,"",7.378499984741211
314,Таксист,"Тусклый свет слепых фонарей, скелеты фабричных труб, задыхающихся в собственном дыму. Вавилонские башни небоскребов, все это — ад Нового времени, Нью-Йорк.

Ветеран вьетнамской войны Трэвис Бикл ведет свое одинокое такси по ночным улицам бесконечного города, и перед ним разворачивается мрачная панорама человеческих грехов. Как ветхозаветный пророк, он надеется, что однажды небеса пошлют на землю спасительный дождь, который очистит Нью-Йорк от вековой грязи.

А когда умирает надежда, остается только ненависть. Огненный ливень обрушится на головы грешников. Таксист позаботится об этом.",https://image.openmoviedb.com/kinopoisk-images/4716873/e2d3a565-39a6-4bce-8ade-7033072d9039/x1000,https://image.openmoviedb.com/kinopoisk-images/4716873/e2d3a565-39a6-4bce-8ade-7033072d9039/orig,https://image.openmoviedb.com/kinopoisk-ott-images/1531675/2a00000179ea753b22d882265eb2896fbd29/orig,7.976499557495117
315,Это случилось однажды ночью,"Элли собирается замуж за знаменитого летчика Кинга Вестли, но ее отец презирает того, считая светским бездельником, поэтому он сажает дочь под замок и ищет основания для аннулирования помолвки. Элли удается бежать, и она отправляется навстречу суженому в Нью-Йорк на автобусе. В том же автобусе едет только что уволенный репортер Питер. Ему необходима сенсация, чтобы восстановить отношения с редактором. В лице беглой наследницы миллионов, которую ищет полиция всей страны, судьба улыбается ему.",https://image.openmoviedb.com/kinopoisk-images/1773646/42b13491-e8b3-4de1-a82c-3bc0903be412/x1000,https://image.openmoviedb.com/kinopoisk-images/1773646/42b13491-e8b3-4de1-a82c-3bc0903be412/orig,https://image.openmoviedb.com/kinopoisk-ott-images/1648503/2a0000019371c8a1cb4c9f78533a9b1510c4/orig,8.005000114440918
316,Убийство китайского букмекера,"Заядлый карточный игрок и владелец ночного клуба для джентльменов Космо Вителли всегда умел показать себя человеком независимым и хладнокровным. Но, стараясь расплатиться с огромным долгом, он проигрывается в пух и прах. Космо думает справиться с ситуацией с помощью доходов, которые приносит клуб, но его кредиторы, члены мафии, предлагают ему сделку — в качестве компенсации убить их конкурента, китайского букмекера. Космо сомневается, но, наконец, решившись, ввязывается в еще более неприятную историю.",https://image.openmoviedb.com/kinopoisk-images/1777765/21b62ee3-d438-415c-ba5b-0fcf5e70454a/x1000,https://image.openmoviedb.com/kinopoisk-images/1777765/21b62ee3-d438-415c-ba5b-0fcf5e70454a/orig,"",7.182000160217285
317,Фильм Маппетов,Лягушонок Кермит ведет труппу маппетов по асфальтовой дороге в Голливуд.,https://image.openmoviedb.com/kinopoisk-images/1599028/0a4383ee-60e0-4b10-8a71-537a6f15e390/x1000,https://image.openmoviedb.com/kinopoisk-images/1599028/0a4383ee-60e0-4b10-8a71-537a6f15e390/orig,"",6.745499610900879
318,Весь этот джаз,"Фильм о творческой карьере Джо Гидеона, его взаимоотношениях с женщинами, в частности, с бывшей женой Одри и дочерью Мишель, где он показан эгоцентричным трудоголиком, который доводит себя до инфаркта.",https://image.openmoviedb.com/kinopoisk-images/1599028/58dd0e97-004c-4b1a-ac27-b7adb565afad/x1000,https://image.openmoviedb.com/kinopoisk-images/1599028/58dd0e97-004c-4b1a-ac27-b7adb565afad/orig,"",7.7729997634887695
319,Шоу ужасов Рокки Хоррора,"На свадьбе друзей Джэнет ловит букет невесты, и её парень Брэд предлагает ей руку и сердце. Обручившись, парочка решает сообщить радостную новость своему учителю и отправляется в путь, но по дороге колесо спускает, и молодые люди оказываются в старинном замке эксцентричного доктора Фрэнк-н-Фуртера. Доктор знакомит их со своим новым произведением — мускулистым молодым человеком по имени Рокки. Этот дом и все его обитатели существуют по своим законам. Здесь под энергичную музыку возможно все то, что неприемлемо в приличном обществе. И порой кажется, что все это происходит на какой-то другой планете.",https://image.openmoviedb.com/kinopoisk-images/1599028/e5b56de0-aee2-4ebc-adc7-3c96d7aaf777/x1000,https://image.openmoviedb.com/kinopoisk-images/1599028/e5b56de0-aee2-4ebc-adc7-3c96d7aaf777/orig,"",7.597499847412109
320,Цилиндр,"В богатом Лондонском отеле американский певец и танцовщик Джерри Трэверс глубокой ночью показывает своему импресарио очередной танцевальный номер. Звонкий стэп танцора разбудил красавицу Дэйл Тремон, снимающую комнату этажом ниже. Возмущенная девушка поднялась наверх и знакомство с нарушителем тишины состоялось.

С первого взгляда они полюбили друг друга. Но после первого свидания влюбленные сразу начинают попадать в нелепые ситуации. Все началось с путаницы, когда Дэйл принимает Джерри за мужа своей подруги Мэдж, которого она никогда не видела. Расерженная Дэйл сбегает в Венецию к подруге. Хорэс Хардвик, настоящий муж Мэдж и продюсер шоу, в котором выступает Джерри, едет к жене в Венецию.

К нему присоединяется Джерри в надежде найти беглянку и там, на каналах, общая путаница еще более усугубляется. Обозленная мнимой ложью Джерри, Дэйл готова выйти замуж за кутюрье Альберта. Джерри пробует все исправить, но у него нет возможности оправдаться и тогда на помощь приходит верный дворецкий Хорэса и спасает положение.",https://image.openmoviedb.com/kinopoisk-images/1600647/2b32243d-8b04-41c3-bb09-e0cd25174937/x1000,https://image.openmoviedb.com/kinopoisk-images/1600647/2b32243d-8b04-41c3-bb09-e0cd25174937/orig,"",7.531999588012695
322,Буч Кэссиди и Сандэнс Кид,"Два друга Буч Кэссиди и Сандэнс Кид известны всей округе. Они верховодят бандой «Дыра в стене». Буч - мозговой центр, Сандэнс - идеальный исполнитель и первоклассный стрелок. Они дважды грабят один и тот же поезд, перевозящий деньги. 

За налетчиками организована погоня, которой руководит опытный следопыт Балтимор. От него не удавалось уйти никому. С трудом оторвавшись от преследования, приятели укрываются в доме подружки Сандэнса. И тогда Буч понимает: раз удача отвернулась от них в Америке, может стоит попытать счастья в Боливии?",https://image.openmoviedb.com/kinopoisk-images/1629390/98cbe336-4778-469c-abce-39043cf67be7/x1000,https://image.openmoviedb.com/kinopoisk-images/1629390/98cbe336-4778-469c-abce-39043cf67be7/orig,"",7.979499816894531
323,Голубой ангел,"Профессор Иммануил Рат — преподаватель в школе, чьи ученики в свободное от учебы время посещают ночной портовый кабачок «Голубой ангел», где танцует и поет обворожительная Лола Лола.
Ее откровенные фото из кабаре школяры разглядывают на уроках и тем самым мешают учебному процессу. Рат решает посетить ночной клуб, чтобы положить конец всей этой непристойности, проникающей в школу с улицы. Но, увидев поющую на сцене красавицу Лолу в черном цилиндре, корсете и шелковых чулках, педагог забывает обо всем на свете и влюбляется как мальчишка.",https://image.openmoviedb.com/kinopoisk-images/1898899/292563a1-a159-4641-839f-b381d9c20c14/x1000,https://image.openmoviedb.com/kinopoisk-images/1898899/292563a1-a159-4641-839f-b381d9c20c14/orig,https://image.openmoviedb.com/kinopoisk-ott-images/2385704/2a000001768975be36ef12f6a59285f1adcd/orig,7.611999988555908
324,Реквием по мечте,"Каждый стремится к своей заветной мечте. Сара Голдфарб мечтала сняться в известном телешоу, ее сын Гарольд с другом Тайроном — сказочно разбогатеть, подруга Гарольда Мэрион грезила о собственном модном магазине, но на их пути были всевозможные препятствия. Все они выбирают неочевидные пути достижения своих целей, и мечты по-прежнему остаются недостижимыми, а жизни героев рушатся безвозвратно.",https://image.openmoviedb.com/kinopoisk-images/1773646/2a50c6d2-16b2-440d-a419-ab7306fc82fa/x1000,https://image.openmoviedb.com/kinopoisk-images/1773646/2a50c6d2-16b2-440d-a419-ab7306fc82fa/orig,https://image.openmoviedb.com/kinopoisk-ott-images/224348/2a0000016224efca21864a1ac83f1e333f84/orig,8.156000137329102
325,Моя прекрасная леди,"Знаменитый профессор Генри Хиггинс заключает пари со своим другом, что сможет обучить безграмотную замарашку, уличную цветочницу Элизу, правильной речи и высокосветским манерам и выдать ее за настоящую леди.",https://image.openmoviedb.com/kinopoisk-images/1704946/6266c228-467c-4f09-9c25-16d7b58a285b/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/6266c228-467c-4f09-9c25-16d7b58a285b/orig,"",7.860499858856201
326,Земля,"Драматическая история крестьянской семьи в эпоху коллективизации. Рушится привычный жизненный уклад, казавшийся незыблемым. Бывшие односельчане становятся врагами, и в новом колхозе происходит убийство.",https://image.openmoviedb.com/kinopoisk-images/1704946/1857f1e8-bfbd-403e-8aeb-dd662cf846b4/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/1857f1e8-bfbd-403e-8aeb-dd662cf846b4/orig,"",7.454500198364258
327,Бунтарь без причины,"Джим Старк живёт, словно в западне: он не понимает, что его гложет, но в душе нет спокойствия. Он не находит общего языка с родителями, хотя и пытается вписаться в образ тихого юноши из приличной семьи. Бунтарская натура заставляет героя принять участие в опасном состязании, цель которого — доказать крутому Баззу и его банде, что он не трус. Приняв вызов Базза, Джим вовлекается в цепочку драматичных событий.",https://image.openmoviedb.com/kinopoisk-images/1704946/dc8311b2-ae84-4f65-af4e-4ed0060fb364/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/dc8311b2-ae84-4f65-af4e-4ed0060fb364/orig,"",7.5889997482299805
328,Головой о стену,"Сибель — турчанка, выросшая в Гамбурге. Она своевольна и слишком любит жизнь, чтобы смириться с участью благочестивой мусульманки. Чтобы избавиться от опеки семьи, ей надо заключить фиктивный брак с земляком. Девушка выбирает Кахита.",https://image.openmoviedb.com/kinopoisk-images/1599028/32ede906-7b81-45a9-bb66-8e94a1563c18/x1000,https://image.openmoviedb.com/kinopoisk-images/1599028/32ede906-7b81-45a9-bb66-8e94a1563c18/orig,"",7.771500110626221
329,Шафт,"Чернокожий частный детектив Шафт славится тем, что лучше других умеет работать на улицах Нью-Йорка. Сначала он борется с королем Гарлема, чернокожим гангстером Бампи, но вскоре будет вынужден объединить с ним усилия: люди белой мафии похищают юную дочь Бампи.",https://image.openmoviedb.com/kinopoisk-images/1704946/ceb4eabb-16e5-4d03-be15-4d509feccd8b/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/ceb4eabb-16e5-4d03-be15-4d509feccd8b/orig,"",6.5625
331,Мужское-женское,"Поль встречает в кафе Мадлен, между ними завязывается разговор - странный и внешне отвлеченный, как всегда бывает у Годара. Поль пишет стихи, увлекается левыми идеями, он интеллектуал и герой своего времени, поэтому остается в меньшинстве. Он только что отслужил в армии и воспринимает гражданку немного свысока. Это «женская», то есть уютная конформистская жизнь, где занимаются шопингом, строят карьеру поп-певицы и хотят походить на персонажей рекламы.

Для Поля, а вместе с ним и Годара «мужская» жизнь - это протест, революция, раздражение несогласного одиночки против общественного согласия. В одном из своих самых социально заостренных фильмов Годар диагностирует растерянность, с которой поколение студенческой революции двигалось к своему взрослению. И неслучайно для многих его лучших представителей ответом на проклятые вопросы стала ранняя смерть… ",https://image.openmoviedb.com/kinopoisk-images/1600647/051069f8-b24c-4699-bc74-bec68c4c3e1b/x1000,https://image.openmoviedb.com/kinopoisk-images/1600647/051069f8-b24c-4699-bc74-bec68c4c3e1b/orig,"",7.588000297546387
332,Сатирикон,"Грандиозная мистерия, воссоздающая на экране фантастический мир Римской Империи времен упадка. Фантасмагория Древнего Рима и герои фильма поразительно напоминают сегодняшнее общество и наших современников: наркотики, сексуальные отношения всех видов и мастей, стремление к «полной свободе».",https://image.openmoviedb.com/kinopoisk-images/1704946/46f02364-2cdd-4cf5-9f18-8c80dd654aa9/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/46f02364-2cdd-4cf5-9f18-8c80dd654aa9/orig,"",6.978000164031982
333,Потерянный уик-энд,"Когда-то Дон Бернэм был подающим надежды писателем. Теперь же он — безработный алкоголик, которого безуспешно пытаются вытащить из этой ямы брат и любимая девушка. Оставшись на выходные в одиночестве в пустой квартире, Дон вновь уходит в запой.",https://image.openmoviedb.com/kinopoisk-images/10835644/eeff1c28-ee1f-40da-8221-2111506a01d1/x1000,https://image.openmoviedb.com/kinopoisk-images/10835644/eeff1c28-ee1f-40da-8221-2111506a01d1/orig,https://image.openmoviedb.com/kinopoisk-ott-images/1534341/2a00000190e3c5b1a73b0d523be26797f0bd/orig,7.814499855041504
334,Жить своей жизнью,"История провинциальной девушки, которая приехала покорять Париж, но оказалась на его задворках.",https://image.openmoviedb.com/kinopoisk-images/10671298/a54e2688-6348-49f9-9019-30551921dece/x1000,https://image.openmoviedb.com/kinopoisk-images/10671298/a54e2688-6348-49f9-9019-30551921dece/orig,https://image.openmoviedb.com/kinopoisk-ott-images/1652588/2a0000018fd336b6c47c1a61e52e2c641125/orig,7.7204999923706055
335,"Доктор Мабузе, игрок","Доктор Мабузе - демон во плоти, главарь шайки бандитов. Полиция идет по его следу, но безуспешно, потому что он умело меняет свою внешность: то он аристократ, то банкир, а иногда - нетрезвый матрос. Но главное, он обладает даром гипноза, от которого его жертвам нет спасения.",https://image.openmoviedb.com/kinopoisk-images/1600647/26cb1420-f169-4378-b757-03457cd10989/x1000,https://image.openmoviedb.com/kinopoisk-images/1600647/26cb1420-f169-4378-b757-03457cd10989/orig,"",7.831500053405762
336,Огни большого города,"Маленький Бродяга встречает красивую слепую девушку, торгующую цветами на улице, которая по ошибке принимает его за богатого герцога. Узнав о том, что операция может вернуть ей зрение, маленький Бродяга пускается на поиски денег.",https://image.openmoviedb.com/kinopoisk-images/4486454/60ddbd28-3c5f-438c-87bd-499dcd0fbeee/x1000,https://image.openmoviedb.com/kinopoisk-images/4486454/60ddbd28-3c5f-438c-87bd-499dcd0fbeee/orig,https://image.openmoviedb.com/kinopoisk-ott-images/1648503/2a00000193b090ccee03da3cdd2f912b0027/orig,8.492500305175781
337,"Повар, вор, его жена и её любовник","Предводитель одной из преступных группировок каждый вечер с женой и сообщниками приходит в собственный французский ресторан. Устав от постоянных издевательств и унижений со стороны мужа, жена находит себе любовника среди посетителей ресторана и занимается с ним любовью с молчаливого согласия повара.",https://image.openmoviedb.com/kinopoisk-images/1900788/159b0394-820e-4cb1-ac43-280a3add48d0/x1000,https://image.openmoviedb.com/kinopoisk-images/1900788/159b0394-820e-4cb1-ac43-280a3add48d0/orig,"",7.585999965667725
338,Ангелы с грязными лицами,"Два друга детства вместе совершили кражу. Рокки попался, взял всю вину на себя, сел в тюрьму и стал профессиональным преступником, а Джером подался в священники. Выйдя из тюрьмы в очередной раз, Рокки отправился к Джиму Фрезеру, своему адвокату-партнеру, распоряжавшемуся все это время их общими деньгами, а тот вместо доли натравил на него убийц...",https://image.openmoviedb.com/kinopoisk-images/1773646/e9577859-82e9-492f-a8f2-3015e642105a/x1000,https://image.openmoviedb.com/kinopoisk-images/1773646/e9577859-82e9-492f-a8f2-3015e642105a/orig,https://image.openmoviedb.com/kinopoisk-ott-images/239697/2a0000017689457f15239e312d99672afcc3/orig,7.82450008392334
339,Альфавиль,"Альфавиль - тоталитарное общество, находящееся в миллионах световых лет от нашей планеты и управляемое электронным Альфа-мозгом. Создал его сбежавший с Земли профессор Носферату, скрывающийся здесь под именем фон Браун.

На Земле опасаются инопланетного вторжения, поэтому частный детектив Лемми Кошен получает задание - вернуть назад или убить профессора. Прибыв на место, Лемми влюбляется в его дочь Наташу...",https://image.openmoviedb.com/kinopoisk-images/1704946/f9a42eec-0755-41cc-aacf-555571f4b32d/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/f9a42eec-0755-41cc-aacf-555571f4b32d/orig,"",7.097499847412109
340,Муха,"Талантливый и немного эксцентричный ученый Сет Брандл изучает проблемы телепортации. Начав с перемещения в пространстве неодушевленных предметов, гений науки решает поэкспериментировать с живыми существами. 

Воодушевленный удачным результатом опыта по телепортации обезьяны, он сам хочет стать объектом эксперимента. Но по воле случая в стерильную камеру залетает муха. Это маленькое насекомое навсегда меняет жизнь Сета — он становится другим. Другим существом.",https://image.openmoviedb.com/kinopoisk-images/4303601/ba0daf17-ed71-4736-8c21-593738898034/x1000,https://image.openmoviedb.com/kinopoisk-images/4303601/ba0daf17-ed71-4736-8c21-593738898034/orig,https://image.openmoviedb.com/kinopoisk-ott-images/2419418/2a0000017d576915d4a6ad341bb4fba1ac22/orig,7.470999717712402
341,Поезда под пристальным наблюдением,"1944 год. Оккупированная фашистами Богемия. На маленькой железнодорожной станции начинает работать молодой паренек Милош Хрма. Новичок пытается во всем равняться на диспетчера Губичку, у которого и на работе все в порядке и на сердечном фронте: редкая дама не попадает в объятия Губички. Милош же влюблен в кондуктора Машу. Но пока разгораются любовные страсти, Восточный фронт становится все ближе и ближе. Партизаны дают о себе знать все чаще и чаще, и немецкое командование отдает приказ взять под особое наблюдение все поезда, идущие в сторону фронта...",https://image.openmoviedb.com/kinopoisk-images/1599028/0a43a3d9-f31b-4f77-826e-8704f66fb2d0/x1000,https://image.openmoviedb.com/kinopoisk-images/1599028/0a43a3d9-f31b-4f77-826e-8704f66fb2d0/orig,"",7.567500114440918
342,Последнее метро,"Вторая Мировая. Оккупированный Париж. Общество расколото на молчаливое большинство, невидимых партизан, открытых коллаборационистов и жертв режима, скрывающихся от нацистской расправы. К последним относится польский еврей Лукас Штайнер, театральный режиссер и муж ведущей актрисы - Марион Штайнер. С риском для себя и всего коллектива Марион решает спрятать мужа в подвале театра, откуда Лукас продолжает вдохновенно, через жену, готовить новую премьеру.

На Марион тем временем ложится одна забота за другой: тайно носить еду в подвал (что в условиях тотального доносительства превращается в целое искусство); распространять слухи, что ее муж сбежал из города; аккуратно сдерживать натиск влиятельного немецкого ухажера. Вдобавок Марион увлекается коллегой - актером Бернаром.",https://image.openmoviedb.com/kinopoisk-images/1704946/2dfa39d9-5119-4a27-a43b-5147c423cfb7/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/2dfa39d9-5119-4a27-a43b-5147c423cfb7/orig,"",7.380000114440918
343,Актриса,Ее взлет к славе был стремителен. Жуань Линъюй начала сниматься в кино в 16 лет и почти сразу стала любимой актрисой немого китайского кинематографа. Но меньше чем через десять лет в расцвете красоты и на пике успеха свела счёты с жизнью.,https://image.openmoviedb.com/kinopoisk-images/1704946/1a6cc82c-4946-4f3d-82af-6839ba63075d/x1000,https://image.openmoviedb.com/kinopoisk-images/1704946/1a6cc82c-4946-4f3d-82af-6839ba63075d/orig,"",6.900000095367432
344,Происшествие на Саут-стрит,"Пленка, которую Кенди везла в метро, содержит государственную тайну, и она находилась под наблюдением правительственных агентов. Они видят, как некий Скип Маккой крадет пленку, но он ускользает от них.

Стремясь вернуть фильм, Джой, экс-возлюбленный Кенди, и человек, использующий ее как курьера, убеждает ее искать вора. Она разыскивает Скипа через уличные связи, в то время как полицейские находят его вскоре после кражи.",https://image.openmoviedb.com/kinopoisk-images/6201401/e50351c8-4d7c-49c2-ba5e-4b27785461fb/x1000,https://image.openmoviedb.com/kinopoisk-images/6201401/e50351c8-4d7c-49c2-ba5e-4b27785461fb/orig,"",7.2769999504089355
360,Прирожденные убийцы,"Пара молодых влюблённых, Меллори и Микки, словно подражая легендарным Бонни и Клайду, колесит по Америке и убивает всех, кто попадается на пути. В конце концов парочку хватают и сажают в тюрьму. Однако череда нелепых и трагических совпадений снова позволяет прирождённым убийцам убивать дальше.",https://image.openmoviedb.com/kinopoisk-images/4486454/805f7cc3-d31c-4626-a115-72aebc10ef8e/x1000,https://image.openmoviedb.com/kinopoisk-images/4486454/805f7cc3-d31c-4626-a115-72aebc10ef8e/orig,https://image.openmoviedb.com/kinopoisk-ott-images/239697/2a0000018682ed4f9179d8feb0dc7e295539/orig,7.314499855041504
345,Европа 51,"Жизнь богатой американки Ирэн, живущей в Риме, превращается в хаос после того, как ее сын совершает самоубийство. Женская скорбь приводит Ирэн к осознанию того, что она живет мелкой, пустой жизнью и заставляет ее изменить свой путь. Отныне, Ирэн посвящает свою жизнь духовным поискам, помогая жертвам социальной несправедливости - больной проститутке, незамужней матери шестерых детей. Но Ирэн мешает ее муж. Когда она помогла молодому преступнику скрыться от полиции, муж Ирэн счел ее психически неуравновешенной и отправил в психиатрическую лечебницу.",https://image.openmoviedb.com/kinopoisk-images/1773646/145a7cc7-04b0-4985-b9a6-d980cd1c1194/x1000,https://image.openmoviedb.com/kinopoisk-images/1773646/145a7cc7-04b0-4985-b9a6-d980cd1c1194/orig,"",7.491499900817871
346,Время жить и время умирать,"Асяо родился в Китае в благополучной семье чиновника, занимающего довольное высокое положение. Вскоре отец получает новое назначение на Тайвань. Остров становится для Асяо родиной, мальчик быстро осваивает его обычаи, без труда ориентируется в местных диалектах. Вскоре семью начинает преследовать череда испытаний и несчастий: вначале умирает отец, а затем мать и бабушка.",https://image.openmoviedb.com/kinopoisk-images/1777765/ab83f7fd-62f3-4142-9328-f528a597a347/x1000,https://image.openmoviedb.com/kinopoisk-images/1777765/ab83f7fd-62f3-4142-9328-f528a597a347/orig,"",7.1479997634887695
